Time,Date,Time,TempA,TempB,CH1,Ch2,Ch3,CH4,CH5,Ch6,Ch7,Ch8
37310,2/7/2024,10:46:32,9.834,10.534,10.945,12.557,11.316,11.461,10.02,9.726,9.586,9.622
37311,2/7/2024,10:46:36,9.838,10.535,10.966,12.56,11.305,11.466,10.017,9.726,9.58,9.624
37312,2/7/2024,10:46:40,9.836,10.533,10.954,12.556,11.317,11.458,10.005,9.732,9.586,9.62
37313,2/7/2024,10:46:44,9.839,10.534,10.935,12.57,11.313,11.461,10.018,9.735,9.592,9.624
37314,2/7/2024,10:46:48,9.835,10.534,10.961,12.576,11.309,11.463,9.997,9.725,9.603,9.622
37315,2/7/2024,10:46:52,9.834,10.535,10.945,12.568,11.307,11.456,10.01,9.725,9.588,9.623
37316,2/7/2024,10:46:56,9.839,10.534,10.946,12.563,11.314,11.461,10.013,9.732,9.588,9.62
37317,2/7/2024,10:47:00,9.839,10.532,10.972,12.561,11.31,11.46,10.017,9.726,9.586,9.628
37318,2/7/2024,10:47:04,9.838,10.532,10.949,12.563,11.312,11.464,10.011,9.728,9.588,9.632
37319,2/7/2024,10:47:08,9.844,10.531,10.937,12.555,11.312,11.462,10.003,9.73,9.595,9.626
37320,2/7/2024,10:47:12,9.848,10.532,10.954,12.552,11.31,11.458,10.005,9.715,9.59,9.624
37321,2/7/2024,10:47:16,9.844,10.53,10.953,12.562,11.307,11.455,10.011,9.726,9.583,9.63
37322,2/7/2024,10:47:20,9.846,10.53,10.939,12.554,11.317,11.465,10.024,9.726,9.594,9.635
37323,2/7/2024,10:47:24,9.846,10.531,10.949,12.548,11.318,11.456,10.017,9.729,9.594,9.63
37324,2/7/2024,10:47:28,9.844,10.533,10.951,12.556,11.311,11.456,10.009,9.721,9.581,9.64
37325,2/7/2024,10:47:32,9.849,10.528,10.945,12.556,11.31,11.459,10.012,9.722,9.6,9.637
37326,2/7/2024,10:47:36,9.845,10.53,10.957,12.554,11.31,11.463,10.004,9.716,9.589,9.633
37327,2/7/2024,10:47:40,9.845,10.529,10.953,12.565,11.31,11.463,10.024,9.729,9.596,9.624
37328,2/7/2024,10:47:44,9.847,10.53,10.945,12.543,11.31,11.458,10.013,9.726,9.596,9.624
37329,2/7/2024,10:47:48,9.85,10.53,10.961,12.552,11.302,11.446,10.017,9.725,9.593,9.639
37330,2/7/2024,10:47:52,9.854,10.53,10.964,12.547,11.306,11.452,10.022,9.725,9.591,9.626
37331,2/7/2024,10:47:56,9.853,10.53,10.958,12.55,11.309,11.454,10.016,9.735,9.594,9.636
37332,2/7/2024,10:48:00,9.857,10.531,10.948,12.558,11.311,11.456,10.022,9.731,9.597,9.629
37333,2/7/2024,10:48:04,9.852,10.534,10.929,12.569,11.308,11.461,10.007,9.726,9.59,9.638
37334,2/7/2024,10:48:08,9.853,10.535,10.953,12.552,11.318,11.461,10.007,9.732,9.593,9.634
37335,2/7/2024,10:48:12,9.854,10.532,10.962,12.561,11.306,11.454,10.006,9.73,9.594,9.63
37336,2/7/2024,10:48:16,9.858,10.533,10.956,12.562,11.302,11.451,10.013,9.729,9.587,9.65
37337,2/7/2024,10:48:20,9.851,10.531,10.957,12.559,11.305,11.451,10.02,9.727,9.602,9.646
37338,2/7/2024,10:48:24,9.856,10.528,10.961,12.56,11.315,11.462,10.012,9.73,9.599,9.634
37339,2/7/2024,10:48:28,9.86,10.531,10.942,12.556,11.302,11.452,10.016,9.728,9.605,9.634
37340,2/7/2024,10:48:32,9.862,10.532,10.957,12.56,11.297,11.457,10.022,9.725,9.606,9.631
37341,2/7/2024,10:48:36,9.86,10.53,10.946,12.555,11.299,11.459,10.022,9.73,9.605,9.641
37342,2/7/2024,10:48:40,9.86,10.535,10.962,12.558,11.306,11.455,10.019,9.732,9.596,9.642
37343,2/7/2024,10:48:44,9.862,10.535,10.96,12.559,11.306,11.459,10.025,9.729,9.603,9.652
37344,2/7/2024,10:48:48,9.865,10.536,10.951,12.559,11.309,11.451,10.012,9.734,9.597,9.635
37345,2/7/2024,10:48:52,9.868,10.534,10.952,12.561,11.3,11.457,10.014,9.743,9.605,9.642
37346,2/7/2024,10:48:56,9.867,10.531,10.948,12.546,11.315,11.462,10.023,9.731,9.596,9.645
37347,2/7/2024,10:49:00,9.868,10.532,10.932,12.558,11.307,11.459,10.014,9.741,9.598,9.629
37348,2/7/2024,10:49:04,9.87,10.533,10.939,12.544,11.311,11.457,10.006,9.742,9.606,9.632
37349,2/7/2024,10:49:08,9.866,10.538,10.954,12.557,11.302,11.45,10.017,9.74,9.603,9.635
37350,2/7/2024,10:49:12,9.865,10.538,10.947,12.558,11.303,11.453,10.03,9.737,9.592,9.644
37351,2/7/2024,10:49:16,9.866,10.537,10.951,12.543,11.305,11.454,10.027,9.741,9.601,9.648
37352,2/7/2024,10:49:20,9.865,10.536,10.955,12.548,11.307,11.458,10.019,9.736,9.593,9.641
37353,2/7/2024,10:49:24,9.87,10.536,10.939,12.542,11.299,11.459,10.018,9.726,9.597,9.652
37354,2/7/2024,10:49:28,9.876,10.533,10.952,12.553,11.305,11.458,10.029,9.733,9.601,9.64
37355,2/7/2024,10:49:32,9.875,10.536,10.953,12.549,11.307,11.458,10.022,9.732,9.6,9.644
37356,2/7/2024,10:49:36,9.875,10.534,10.951,12.55,11.3,11.46,10.037,9.739,9.594,9.635
37357,2/7/2024,10:49:40,9.876,10.534,10.937,12.548,11.305,11.454,10.009,9.737,9.598,9.64
37358,2/7/2024,10:49:44,9.875,10.533,10.939,12.545,11.305,11.456,10.03,9.745,9.599,9.642
37359,2/7/2024,10:49:48,9.876,10.533,10.939,12.557,11.306,11.449,10.019,9.745,9.597,9.651
37360,2/7/2024,10:49:52,9.876,10.53,10.937,12.549,11.301,11.458,10.029,9.751,9.597,9.643
37361,2/7/2024,10:49:56,9.88,10.534,10.93,12.545,11.307,11.456,10.028,9.751,9.605,9.641
37362,2/7/2024,10:50:00,9.88,10.535,10.946,12.552,11.298,11.459,10.026,9.749,9.603,9.648
37363,2/7/2024,10:50:04,9.878,10.536,10.945,12.551,11.302,11.454,10.024,9.756,9.602,9.647
37364,2/7/2024,10:50:08,9.88,10.535,10.937,12.551,11.301,11.456,10.013,9.747,9.595,9.641
37365,2/7/2024,10:50:12,9.878,10.534,10.934,12.554,11.302,11.461,10.018,9.753,9.596,9.647
37366,2/7/2024,10:50:16,9.88,10.533,10.958,12.548,11.302,11.459,10.031,9.758,9.616,9.644
37367,2/7/2024,10:50:20,9.882,10.531,10.948,12.549,11.297,11.451,10.028,9.753,9.597,9.643
37368,2/7/2024,10:50:24,9.884,10.534,10.947,12.557,11.303,11.464,10.015,9.764,9.608,9.634
37369,2/7/2024,10:50:28,9.885,10.533,10.955,12.556,11.3,11.453,10.028,9.753,9.595,9.63
37370,2/7/2024,10:50:32,9.885,10.535,10.944,12.545,11.3,11.461,10.019,9.767,9.61,9.644
37371,2/7/2024,10:50:36,9.885,10.532,10.945,12.552,11.304,11.457,10.024,9.762,9.609,9.639
37372,2/7/2024,10:50:40,9.886,10.534,10.953,12.547,11.306,11.459,10.03,9.757,9.612,9.648
37373,2/7/2024,10:50:44,9.889,10.531,10.944,12.543,11.301,11.454,10.032,9.751,9.61,9.634
37374,2/7/2024,10:50:48,9.887,10.532,10.951,12.549,11.304,11.461,10.025,9.752,9.606,9.648
37375,2/7/2024,10:50:52,9.89,10.532,10.949,12.542,11.305,11.452,10.021,9.76,9.603,9.646
37376,2/7/2024,10:50:56,9.888,10.535,10.943,12.552,11.303,11.451,10.027,9.75,9.608,9.649
37377,2/7/2024,10:51:00,9.883,10.532,10.937,12.549,11.297,11.454,10.027,9.748,9.608,9.638
37378,2/7/2024,10:51:04,9.887,10.535,10.952,12.543,11.302,11.457,10.021,9.742,9.613,9.652
37379,2/7/2024,10:51:08,9.889,10.534,10.954,12.544,11.31,11.451,10.028,9.758,9.598,9.645
37380,2/7/2024,10:51:12,9.889,10.536,10.953,12.549,11.3,11.454,10.019,9.76,9.611,9.64
37381,2/7/2024,10:51:16,9.894,10.536,10.946,12.553,11.313,11.453,10.032,9.752,9.622,9.647
37382,2/7/2024,10:51:20,9.896,10.535,10.928,12.55,11.301,11.451,10.033,9.754,9.61,9.652
37383,2/7/2024,10:51:24,9.896,10.535,10.955,12.563,11.306,11.456,10.031,9.759,9.607,9.646
37384,2/7/2024,10:51:28,9.898,10.538,10.933,12.558,11.307,11.455,10.026,9.752,9.616,9.649
37385,2/7/2024,10:51:32,9.899,10.537,10.955,12.56,11.3,11.457,10.024,9.746,9.616,9.646
37386,2/7/2024,10:51:36,9.904,10.535,10.961,12.553,11.293,11.46,10.033,9.745,9.612,9.657
37387,2/7/2024,10:51:40,9.898,10.536,10.936,12.557,11.294,11.456,10.042,9.749,9.623,9.645
37388,2/7/2024,10:51:44,9.899,10.535,10.942,12.557,11.305,11.451,10.035,9.744,9.621,9.652
37389,2/7/2024,10:51:48,9.899,10.538,10.945,12.558,11.307,11.455,10.037,9.748,9.62,9.647
37390,2/7/2024,10:51:52,9.902,10.537,10.952,12.556,11.308,11.458,10.034,9.748,9.617,9.653
37391,2/7/2024,10:51:56,9.91,10.54,10.938,12.549,11.301,11.447,10.045,9.746,9.619,9.644
37392,2/7/2024,10:52:00,9.908,10.54,10.957,12.551,11.301,11.453,10.032,9.752,9.618,9.652
37393,2/7/2024,10:52:04,9.904,10.54,10.932,12.558,11.302,11.459,10.026,9.749,9.613,9.631
37394,2/7/2024,10:52:08,9.908,10.538,10.942,12.543,11.305,11.452,10.036,9.759,9.617,9.65
37395,2/7/2024,10:52:12,9.908,10.54,10.94,12.554,11.303,11.449,10.027,9.753,9.613,9.637
37396,2/7/2024,10:52:16,9.907,10.541,10.94,12.552,11.3,11.447,10.031,9.758,9.61,9.647
37397,2/7/2024,10:52:20,9.912,10.543,10.938,12.548,11.296,11.453,10.038,9.752,9.609,9.645
37398,2/7/2024,10:52:24,9.908,10.541,10.932,12.552,11.3,11.452,10.042,9.756,9.613,9.645
37399,2/7/2024,10:52:28,9.915,10.541,10.923,12.557,11.302,11.455,10.037,9.764,9.616,9.647
37400,2/7/2024,10:52:32,9.913,10.544,10.943,12.55,11.3,11.453,10.021,9.758,9.619,9.658
37401,2/7/2024,10:52:36,9.912,10.539,10.949,12.549,11.302,11.456,10.027,9.762,9.615,9.641
37402,2/7/2024,10:52:40,9.914,10.538,10.93,12.554,11.295,11.456,10.04,9.758,9.624,9.645
37403,2/7/2024,10:52:44,9.913,10.541,10.943,12.563,11.296,11.456,10.026,9.762,9.612,9.642
37404,2/7/2024,10:52:48,9.917,10.539,10.944,12.541,11.297,11.45,10.035,9.762,9.621,9.643
37405,2/7/2024,10:52:52,9.92,10.539,10.924,12.551,11.292,11.458,10.032,9.77,9.622,9.647
37406,2/7/2024,10:52:56,9.917,10.542,10.935,12.549,11.297,11.444,10.04,9.761,9.616,9.644
37407,2/7/2024,10:53:00,9.918,10.537,10.942,12.555,11.302,11.447,10.046,9.768,9.62,9.66
37408,2/7/2024,10:53:04,9.918,10.542,10.946,12.556,11.293,11.445,10.052,9.766,9.618,9.653
37409,2/7/2024,10:53:08,9.923,10.538,10.939,12.552,11.292,11.442,10.037,9.775,9.617,9.642
37410,2/7/2024,10:53:12,9.923,10.537,10.94,12.552,11.296,11.452,10.044,9.768,9.625,9.661
37411,2/7/2024,10:53:16,9.927,10.539,10.934,12.552,11.292,11.447,10.031,9.767,9.623,9.657
37412,2/7/2024,10:53:20,9.922,10.535,10.948,12.546,11.298,11.443,10.039,9.766,9.632,9.66
37413,2/7/2024,10:53:24,9.921,10.539,10.936,12.54,11.289,11.449,10.037,9.759,9.626,9.662
37414,2/7/2024,10:53:28,9.923,10.538,10.942,12.55,11.3,11.454,10.056,9.772,9.632,9.655
37415,2/7/2024,10:53:32,9.927,10.535,10.924,12.558,11.304,11.453,10.045,9.772,9.632,9.646
37416,2/7/2024,10:53:36,9.926,10.543,10.926,12.554,11.287,11.45,10.043,9.772,9.625,9.652
37417,2/7/2024,10:53:40,9.928,10.539,10.921,12.547,11.291,11.447,10.055,9.77,9.627,9.652
37418,2/7/2024,10:53:44,9.927,10.542,10.948,12.533,11.298,11.451,10.037,9.77,9.627,9.656
37419,2/7/2024,10:53:48,9.933,10.539,10.922,12.549,11.298,11.446,10.048,9.766,9.631,9.65
37420,2/7/2024,10:53:52,9.932,10.545,10.943,12.547,11.293,11.452,10.023,9.765,9.624,9.66
37421,2/7/2024,10:53:56,9.936,10.541,10.933,12.554,11.301,11.452,10.049,9.765,9.626,9.667
37422,2/7/2024,10:54:00,9.931,10.543,10.941,12.55,11.295,11.446,10.042,9.769,9.63,9.672
37423,2/7/2024,10:54:04,9.938,10.54,10.92,12.546,11.298,11.443,10.045,9.768,9.632,9.664
37424,2/7/2024,10:54:08,9.938,10.545,10.944,12.553,11.298,11.456,10.043,9.766,9.631,9.659
37425,2/7/2024,10:54:12,9.938,10.546,10.932,12.539,11.291,11.45,10.044,9.774,9.63,9.657
37426,2/7/2024,10:54:16,9.941,10.544,10.942,12.54,11.286,11.452,10.042,9.776,9.634,9.667
37427,2/7/2024,10:54:20,9.938,10.543,10.938,12.541,11.299,11.445,10.042,9.777,9.632,9.663
37428,2/7/2024,10:54:24,9.937,10.544,10.926,12.55,11.293,11.445,10.044,9.784,9.635,9.667
37429,2/7/2024,10:54:28,9.938,10.546,10.94,12.552,11.295,11.449,10.056,9.779,9.638,9.673
37430,2/7/2024,10:54:32,9.943,10.544,10.931,12.55,11.299,11.438,10.05,9.78,9.639,9.681
37431,2/7/2024,10:54:36,9.941,10.542,10.923,12.551,11.293,11.445,10.051,9.777,9.639,9.674
37432,2/7/2024,10:54:40,9.944,10.542,10.919,12.554,11.293,11.445,10.043,9.771,9.634,9.673
37433,2/7/2024,10:54:44,9.945,10.538,10.939,12.542,11.3,11.448,10.05,9.771,9.625,9.677
37434,2/7/2024,10:54:48,9.947,10.544,10.93,12.544,11.294,11.435,10.04,9.785,9.638,9.671
37435,2/7/2024,10:54:52,9.947,10.542,10.951,12.545,11.295,11.445,10.047,9.773,9.636,9.666
37436,2/7/2024,10:54:56,9.945,10.541,10.925,12.547,11.293,11.442,10.046,9.773,9.631,9.663
37437,2/7/2024,10:55:00,9.95,10.544,10.928,12.54,11.29,11.447,10.046,9.767,9.637,9.673
37438,2/7/2024,10:55:04,9.949,10.544,10.929,12.548,11.296,11.443,10.034,9.769,9.632,9.667
37439,2/7/2024,10:55:08,9.945,10.544,10.921,12.553,11.293,11.448,10.042,9.775,9.633,9.676
37440,2/7/2024,10:55:12,9.95,10.542,10.926,12.544,11.29,11.443,10.046,9.78,9.635,9.671
37441,2/7/2024,10:55:16,9.952,10.544,10.931,12.545,11.294,11.437,10.048,9.771,9.645,9.67
37442,2/7/2024,10:55:20,9.951,10.544,10.939,12.544,11.286,11.442,10.041,9.771,9.639,9.666
37443,2/7/2024,10:55:24,9.952,10.543,10.929,12.541,11.286,11.439,10.054,9.774,9.634,9.672
37444,2/7/2024,10:55:28,9.953,10.546,10.924,12.543,11.29,11.449,10.046,9.784,9.641,9.677
37445,2/7/2024,10:55:32,9.955,10.541,10.913,12.538,11.291,11.449,10.046,9.766,9.633,9.672
37446,2/7/2024,10:55:36,9.958,10.542,10.937,12.537,11.283,11.437,10.055,9.774,9.643,9.67
37447,2/7/2024,10:55:40,9.958,10.54,10.927,12.541,11.289,11.435,10.046,9.768,9.64,9.668
37448,2/7/2024,10:55:44,9.957,10.543,10.919,12.54,11.291,11.448,10.05,9.772,9.631,9.678
37449,2/7/2024,10:55:48,9.958,10.541,10.933,12.541,11.294,11.437,10.129,9.763,9.644,9.666
37450,2/7/2024,10:55:52,9.954,10.539,10.934,12.539,11.292,11.451,10.042,9.772,9.64,9.67
37451,2/7/2024,10:55:56,9.955,10.539,10.949,12.544,11.298,11.453,10.049,9.775,9.633,9.672
37452,2/7/2024,10:56:00,9.954,10.539,10.935,12.549,11.298,11.452,10.059,9.781,9.638,9.669
37453,2/7/2024,10:56:04,9.962,10.542,10.944,12.537,11.296,11.45,10.062,9.775,9.636,9.672
37454,2/7/2024,10:56:08,9.962,10.54,10.938,12.533,11.299,11.455,10.057,9.784,9.642,9.677
37455,2/7/2024,10:56:12,9.965,10.542,10.932,12.534,11.294,11.451,10.062,9.771,9.636,9.671
37456,2/7/2024,10:56:16,9.966,10.543,10.939,12.553,11.298,11.458,10.061,9.776,9.654,9.669
37457,2/7/2024,10:56:20,9.964,10.544,10.927,12.545,11.304,11.46,10.061,9.769,9.646,9.678
37458,2/7/2024,10:56:24,9.967,10.545,10.953,12.531,11.299,11.46,10.068,9.768,9.653,9.678
37459,2/7/2024,10:56:28,9.967,10.545,10.942,12.525,11.303,11.454,10.063,9.783,9.637,9.67
37460,2/7/2024,10:56:32,9.97,10.544,10.945,12.524,11.296,11.461,10.057,9.775,9.633,9.675
37461,2/7/2024,10:56:36,9.965,10.546,10.937,12.532,11.302,11.46,10.068,9.782,9.639,9.673
37462,2/7/2024,10:56:40,9.967,10.546,10.953,12.522,11.306,11.464,10.065,9.779,9.638,9.675
37463,2/7/2024,10:56:44,9.967,10.546,10.936,12.529,11.302,11.452,10.064,9.77,9.63,9.666
37464,2/7/2024,10:56:48,9.968,10.541,10.935,12.51,11.309,11.463,10.069,9.785,9.643,9.673
37465,2/7/2024,10:56:52,9.971,10.544,10.932,12.518,11.306,11.461,10.069,9.776,9.631,9.666
37466,2/7/2024,10:56:56,9.97,10.547,10.939,12.516,11.312,11.467,10.064,9.77,9.62,9.678
37467,2/7/2024,10:57:00,9.974,10.547,10.933,12.504,11.31,11.46,10.071,9.766,9.635,9.667
37468,2/7/2024,10:57:04,9.971,10.544,10.947,12.496,11.318,11.465,10.072,9.767,9.639,9.672
37469,2/7/2024,10:57:08,9.972,10.545,10.932,12.515,11.314,11.472,10.054,9.777,9.638,9.662
37470,2/7/2024,10:57:12,9.971,10.544,10.945,12.502,11.311,11.468,10.06,9.773,9.632,9.673
37471,2/7/2024,10:57:16,9.969,10.544,10.949,12.504,11.309,11.473,10.08,9.771,9.634,9.667
37472,2/7/2024,10:57:20,9.972,10.542,10.935,12.51,11.311,11.471,10.057,9.772,9.646,9.658
37473,2/7/2024,10:57:24,9.974,10.541,10.95,12.509,11.303,11.473,10.063,9.769,9.628,9.647
37474,2/7/2024,10:57:28,9.976,10.544,10.968,12.505,11.311,11.469,10.063,9.768,9.628,9.647
37475,2/7/2024,10:57:32,9.977,10.543,10.937,12.504,11.317,11.475,10.066,9.763,9.624,9.63
37476,2/7/2024,10:57:36,9.978,10.545,10.932,12.508,11.313,11.474,10.063,9.762,9.623,9.643
37477,2/7/2024,10:57:40,9.978,10.542,10.944,12.511,11.317,11.47,10.067,9.771,9.621,9.639
37478,2/7/2024,10:57:44,9.982,10.544,10.949,12.511,11.312,11.479,10.062,9.77,9.626,9.641
37479,2/7/2024,10:57:48,9.978,10.544,10.925,12.521,11.314,11.476,10.065,9.774,9.62,9.634
37480,2/7/2024,10:57:52,9.981,10.545,10.946,12.508,11.319,11.471,10.059,9.78,9.623,9.636
37481,2/7/2024,10:57:56,9.981,10.545,10.936,12.508,11.314,11.469,10.077,9.77,9.616,9.632
37482,2/7/2024,10:58:00,9.986,10.544,10.95,12.496,11.308,11.471,10.056,9.766,9.628,9.636
37483,2/7/2024,10:58:04,9.991,10.547,10.952,12.495,11.313,11.47,10.064,9.77,9.617,9.622
37484,2/7/2024,10:58:08,9.987,10.545,10.944,12.489,11.313,11.472,10.073,9.757,9.612,9.627
37485,2/7/2024,10:58:12,9.983,10.548,10.944,12.488,11.313,11.473,10.055,9.767,9.621,9.633
37486,2/7/2024,10:58:16,9.983,10.546,10.943,12.498,11.316,11.465,10.063,9.766,9.615,9.632
37487,2/7/2024,10:58:20,9.983,10.546,10.956,12.489,11.314,11.48,10.067,9.765,9.612,9.629
37488,2/7/2024,10:58:24,9.988,10.547,10.948,12.477,11.318,11.476,10.068,9.762,9.611,9.636
37489,2/7/2024,10:58:28,9.984,10.543,10.95,12.473,11.311,11.467,10.056,9.753,9.602,9.628
37490,2/7/2024,10:58:32,9.986,10.547,10.938,12.47,11.32,11.466,10.043,9.754,9.602,9.621
37491,2/7/2024,10:58:36,9.988,10.547,10.947,12.483,11.309,11.465,10.05,9.756,9.594,9.633
37492,2/7/2024,10:58:40,9.992,10.545,10.933,12.465,11.311,11.471,10.056,9.754,9.601,9.635
37493,2/7/2024,10:58:44,9.992,10.546,10.941,12.472,11.319,11.464,10.066,9.752,9.596,9.631
37494,2/7/2024,10:58:48,9.99,10.544,10.935,12.466,11.311,11.471,10.061,9.755,9.587,9.629
37495,2/7/2024,10:58:52,9.992,10.547,10.943,12.477,11.312,11.473,10.058,9.749,9.594,9.63
37496,2/7/2024,10:58:56,9.988,10.544,10.939,12.466,11.313,11.471,10.065,9.739,9.585,9.624
37497,2/7/2024,10:59:00,9.997,10.542,10.944,12.469,11.313,11.472,10.05,9.747,9.597,9.628
37498,2/7/2024,10:59:04,9.998,10.545,10.934,12.461,11.316,11.467,10.068,9.741,9.59,9.628
37499,2/7/2024,10:59:08,9.998,10.546,10.929,12.476,11.319,11.477,10.055,9.744,9.572,9.619
37500,2/7/2024,10:59:12,10,10.543,10.92,12.459,11.306,11.46,10.058,9.732,9.579,9.621
37501,2/7/2024,10:59:16,9.994,10.547,10.931,12.47,11.31,11.473,10.064,9.723,9.579,9.626
37502,2/7/2024,10:59:20,9.996,10.548,10.944,12.468,11.307,11.464,10.055,9.728,9.573,9.615
37503,2/7/2024,10:59:24,10.001,10.546,10.918,12.459,11.313,11.464,10.063,9.716,9.563,9.627
37504,2/7/2024,10:59:28,9.999,10.547,10.929,12.459,11.303,11.47,10.05,9.727,9.569,9.632
37505,2/7/2024,10:59:32,10,10.549,10.93,12.457,11.302,11.472,10.047,9.726,9.569,9.619
37506,2/7/2024,10:59:36,9.999,10.552,10.922,12.459,11.311,11.477,10.055,9.724,9.558,9.621
37507,2/7/2024,10:59:40,10.002,10.549,10.943,12.466,11.317,11.47,10.05,9.71,9.564,9.626
37508,2/7/2024,10:59:44,10.004,10.548,10.94,12.456,11.311,11.474,10.053,9.716,9.55,9.621
37509,2/7/2024,10:59:48,10.006,10.546,10.94,12.464,11.312,11.464,10.046,9.722,9.554,9.616
37510,2/7/2024,10:59:52,10.006,10.549,10.941,12.458,11.318,11.467,10.037,9.73,9.551,9.628
37511,2/7/2024,10:59:56,10.005,10.543,10.92,12.466,11.31,11.465,10.054,9.73,9.553,9.613
37512,2/7/2024,11:00:00,10.007,10.546,10.923,12.462,11.301,11.469,10.04,9.721,9.543,9.616
37513,2/7/2024,11:00:04,10.005,10.543,10.942,12.449,11.304,11.471,10.048,9.718,9.546,9.605
37514,2/7/2024,11:00:08,10.008,10.545,10.938,12.456,11.305,11.465,10.036,9.721,9.539,9.605
37515,2/7/2024,11:00:12,10.009,10.546,10.935,12.449,11.3,11.467,10.049,9.72,9.544,9.61
37516,2/7/2024,11:00:16,10.012,10.546,10.924,12.446,11.304,11.461,10.049,9.707,9.539,9.61
37517,2/7/2024,11:00:20,10.012,10.543,10.905,12.445,11.31,11.469,10.052,9.716,9.53,9.6
37518,2/7/2024,11:00:24,10.013,10.545,10.933,12.443,11.299,11.467,10.052,9.709,9.544,9.605
37519,2/7/2024,11:00:28,10.013,10.546,10.918,12.436,11.313,11.46,10.057,9.705,9.527,9.596
37520,2/7/2024,11:00:32,10.013,10.547,10.918,12.433,11.3,11.461,10.053,9.708,9.535,9.6
37521,2/7/2024,11:00:36,10.012,10.545,10.916,12.416,11.3,11.462,10.041,9.709,9.53,9.592
37522,2/7/2024,11:00:40,10.014,10.546,10.906,12.425,11.313,11.458,10.061,9.699,9.52,9.597
37523,2/7/2024,11:00:44,10.02,10.544,10.92,12.416,11.305,11.46,10.041,9.7,9.521,9.599
37524,2/7/2024,11:00:48,10.016,10.539,10.908,12.412,11.299,11.47,10.052,9.708,9.518,9.605
37525,2/7/2024,11:00:52,10.018,10.544,10.929,12.402,11.3,11.466,10.047,9.7,9.51,9.587
37526,2/7/2024,11:00:56,10.016,10.546,10.904,12.388,11.302,11.46,10.046,9.691,9.512,9.593
37527,2/7/2024,11:01:00,10.018,10.543,10.919,12.395,11.298,11.451,10.065,9.695,9.508,9.592
37528,2/7/2024,11:01:04,10.016,10.546,10.915,12.393,11.304,11.454,10.034,9.692,9.509,9.586
37529,2/7/2024,11:01:08,10.02,10.549,10.923,12.395,11.293,11.456,10.045,9.7,9.508,9.588
37530,2/7/2024,11:01:12,10.023,10.549,10.89,12.389,11.284,11.454,10.036,9.694,9.503,9.597
37531,2/7/2024,11:01:16,10.028,10.548,10.889,12.379,11.278,11.438,10.041,9.693,9.497,9.595
37532,2/7/2024,11:01:20,10.026,10.546,10.891,12.368,11.282,11.437,10.034,9.701,9.502,9.596
37533,2/7/2024,11:01:24,10.025,10.549,10.895,12.379,11.278,11.429,10.042,9.692,9.497,9.594
37534,2/7/2024,11:01:28,10.032,10.546,10.905,12.371,11.273,11.422,10.041,9.691,9.49,9.588
37535,2/7/2024,11:01:32,10.04,10.55,10.89,12.374,11.275,11.431,10.036,9.688,9.484,9.585
37536,2/7/2024,11:01:36,10.034,10.55,10.865,12.373,11.263,11.42,10.049,9.691,9.494,9.591
37537,2/7/2024,11:01:40,10.032,10.545,10.888,12.377,11.267,11.416,10.032,9.687,9.476,9.585
37538,2/7/2024,11:01:44,10.03,10.547,10.865,12.377,11.261,11.423,10.036,9.68,9.484,9.578
37539,2/7/2024,11:01:48,10.034,10.548,10.866,12.38,11.257,11.413,10.02,9.681,9.486,9.58
37540,2/7/2024,11:01:52,10.039,10.55,10.859,12.381,11.257,11.412,10.036,9.689,9.476,9.593
37541,2/7/2024,11:01:56,10.04,10.549,10.872,12.376,11.253,11.405,10.019,9.67,9.476,9.578
37542,2/7/2024,11:02:00,10.044,10.551,10.856,12.376,11.245,11.4,10.023,9.673,9.482,9.589
37543,2/7/2024,11:02:04,10.04,10.552,10.855,12.38,11.242,11.403,10.02,9.675,9.483,9.578
37544,2/7/2024,11:02:08,10.04,10.549,10.865,12.387,11.255,11.398,10.03,9.669,9.481,9.581
37545,2/7/2024,11:02:12,10.042,10.55,10.876,12.391,11.243,11.399,10.026,9.673,9.493,9.581
37546,2/7/2024,11:02:16,10.044,10.548,10.866,12.384,11.244,11.399,10.016,9.68,9.494,9.585
37547,2/7/2024,11:02:20,10.046,10.547,10.877,12.384,11.246,11.401,10.025,9.675,9.489,9.576
37548,2/7/2024,11:02:24,10.044,10.551,10.876,12.387,11.234,11.398,10.031,9.669,9.492,9.578
37549,2/7/2024,11:02:28,10.049,10.547,10.862,12.382,11.241,11.394,10.026,9.671,9.489,9.569
37550,2/7/2024,11:02:32,10.054,10.549,10.863,12.379,11.243,11.389,10.018,9.67,9.48,9.577
37551,2/7/2024,11:02:36,10.053,10.552,10.858,12.374,11.234,11.396,10.025,9.675,9.486,9.573
37552,2/7/2024,11:02:40,10.055,10.553,10.868,12.375,11.237,11.389,10.021,9.661,9.491,9.578
37553,2/7/2024,11:02:44,10.053,10.551,10.871,12.389,11.242,11.395,10.021,9.673,9.496,9.581
37554,2/7/2024,11:02:48,10.057,10.55,10.845,12.382,11.244,11.392,10.026,9.669,9.482,9.582
37555,2/7/2024,11:02:52,10.054,10.55,10.872,12.39,11.234,11.393,10.011,9.677,9.491,9.58
37556,2/7/2024,11:02:56,10.059,10.554,10.886,12.393,11.235,11.388,10.023,9.68,9.495,9.568
37557,2/7/2024,11:03:00,10.06,10.552,10.862,12.389,11.226,11.389,10.04,9.68,9.5,9.574
37558,2/7/2024,11:03:04,10.065,10.548,10.863,12.38,11.231,11.388,10.02,9.694,9.495,9.567
