Time,Date,Time,TempA,TempB,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
41147,30-06-2024,9:16:23,23.226,23.381,7.605,9.311,8.743,8.659,7.351,7.385,6.811,6.973
41148,30-06-2024,9:16:27,23.223,23.379,7.609,9.311,8.742,8.647,7.342,7.38,6.808,6.978
41149,30-06-2024,9:16:31,23.224,23.379,7.608,9.31,8.745,8.656,7.346,7.382,6.805,6.978
41150,30-06-2024,9:16:35,23.226,23.378,7.606,9.306,8.753,8.65,7.349,7.374,6.803,6.982
41151,30-06-2024,9:16:39,23.225,23.378,7.604,9.312,8.742,8.655,7.343,7.378,6.811,6.987
41152,30-06-2024,9:16:43,23.225,23.379,7.6,9.307,8.75,8.658,7.356,7.376,6.809,6.986
41153,30-06-2024,9:16:47,23.228,23.377,7.606,9.304,8.744,8.657,7.34,7.371,6.808,6.981
41154,30-06-2024,9:16:51,23.228,23.377,7.606,9.311,8.745,8.658,7.337,7.376,6.809,6.987
41155,30-06-2024,9:16:55,23.228,23.383,7.612,9.303,8.744,8.659,7.356,7.382,6.815,6.987
41156,30-06-2024,9:16:59,23.23,23.383,7.609,9.305,8.747,8.666,7.358,7.381,6.822,6.984
41157,30-06-2024,9:17:03,23.23,23.384,7.605,9.308,8.751,8.652,7.343,7.378,6.818,6.989
41158,30-06-2024,9:17:07,23.231,23.382,7.604,9.301,8.739,8.659,7.362,7.374,6.825,6.993
41159,30-06-2024,9:17:11,23.23,23.384,7.606,9.298,8.736,8.656,7.339,7.376,6.816,6.992
41160,30-06-2024,9:17:15,23.23,23.383,7.608,9.297,8.745,8.657,7.352,7.377,6.822,6.987
41161,30-06-2024,9:17:19,23.23,23.383,7.597,9.294,8.752,8.659,7.355,7.376,6.822,6.996
41162,30-06-2024,9:17:23,23.232,23.385,7.604,9.294,8.748,8.659,7.353,7.375,6.81,6.998
41163,30-06-2024,9:17:27,23.229,23.385,7.614,9.29,8.742,8.669,7.343,7.374,6.809,6.995
41164,30-06-2024,9:17:31,23.232,23.378,7.61,9.297,8.747,8.663,7.35,7.384,6.808,7.003
41165,30-06-2024,9:17:35,23.232,23.38,7.6,9.291,8.745,8.658,7.339,7.384,6.811,6.993
41166,30-06-2024,9:17:39,23.23,23.385,7.604,9.285,8.746,8.659,7.344,7.379,6.805,6.998
41167,30-06-2024,9:17:43,23.233,23.386,7.608,9.287,8.738,8.66,7.346,7.383,6.81,6.999
41168,30-06-2024,9:17:47,23.233,23.384,7.608,9.283,8.751,8.666,7.358,7.381,6.807,6.995
41169,30-06-2024,9:17:51,23.232,23.385,7.602,9.288,8.756,8.668,7.362,7.38,6.808,7.002
41170,30-06-2024,9:17:55,23.232,23.38,7.616,9.295,8.743,8.664,7.359,7.372,6.801,7.007
41171,30-06-2024,9:17:59,23.232,23.383,7.602,9.29,8.743,8.664,7.353,7.374,6.8,7.001
41172,30-06-2024,9:18:03,23.234,23.387,7.606,9.291,8.745,8.661,7.356,7.377,6.799,7.001
41173,30-06-2024,9:18:07,23.236,23.384,7.614,9.289,8.744,8.666,7.349,7.386,6.801,7.004
41174,30-06-2024,9:18:11,23.24,23.386,7.607,9.29,8.737,8.67,7.349,7.389,6.799,7.006
41175,30-06-2024,9:18:15,23.237,23.377,7.602,9.295,8.743,8.667,7.345,7.385,6.798,7.012
41176,30-06-2024,9:18:19,23.236,23.375,7.609,9.282,8.743,8.663,7.35,7.38,6.801,7.013
41177,30-06-2024,9:18:23,23.236,23.38,7.605,9.295,8.743,8.666,7.351,7.378,6.796,7.018
41178,30-06-2024,9:18:27,23.237,23.381,7.603,9.29,8.742,8.663,7.34,7.382,6.794,7.018
41179,30-06-2024,9:18:31,23.239,23.387,7.622,9.295,8.749,8.663,7.349,7.381,6.793,7.021
41180,30-06-2024,9:18:35,23.24,23.389,7.613,9.292,8.749,8.657,7.361,7.381,6.797,7.017
41181,30-06-2024,9:18:39,23.236,23.384,7.619,9.299,8.741,8.665,7.356,7.378,6.798,7.021
41182,30-06-2024,9:18:43,23.237,23.386,7.606,9.292,8.746,8.661,7.355,7.376,6.792,7.024
41183,30-06-2024,9:18:47,23.239,23.381,7.612,9.298,8.741,8.665,7.359,7.381,6.793,7.019
41184,30-06-2024,9:18:51,23.238,23.384,7.602,9.301,8.747,8.654,7.346,7.382,6.79,7.023
41185,30-06-2024,9:18:55,23.24,23.388,7.605,9.3,8.743,8.658,7.366,7.38,6.79,7.022
41186,30-06-2024,9:18:59,23.241,23.395,7.605,9.293,8.733,8.658,7.348,7.381,6.795,7.022
41187,30-06-2024,9:19:03,23.24,23.39,7.61,9.299,8.749,8.654,7.362,7.38,6.79,7.024
41188,30-06-2024,9:19:07,23.242,23.39,7.604,9.298,8.741,8.656,7.356,7.378,6.789,7.026
41189,30-06-2024,9:19:11,23.24,23.391,7.599,9.292,8.745,8.652,7.359,7.383,6.784,7.024
41190,30-06-2024,9:19:15,23.241,23.391,7.611,9.287,8.747,8.656,7.381,7.377,6.786,7.03
41191,30-06-2024,9:19:19,23.241,23.389,7.604,9.29,8.742,8.656,7.365,7.384,6.782,7.025
41192,30-06-2024,9:19:23,23.242,23.391,7.602,9.302,8.743,8.653,7.359,7.386,6.782,7.027
41193,30-06-2024,9:19:27,23.244,23.387,7.616,9.308,8.736,8.655,7.362,7.386,6.782,7.027
41194,30-06-2024,9:19:31,23.244,23.392,7.607,9.302,8.744,8.645,7.359,7.383,6.782,7.031
41195,30-06-2024,9:19:35,23.242,23.392,7.602,9.296,8.742,8.651,7.361,7.385,6.781,7.026
41196,30-06-2024,9:19:39,23.246,23.39,7.609,9.299,8.738,8.653,7.358,7.388,6.782,7.027
41197,30-06-2024,9:19:43,23.243,23.392,7.609,9.301,8.739,8.653,7.357,7.378,6.78,7.033
41198,30-06-2024,9:19:47,23.244,23.391,7.605,9.297,8.742,8.647,7.362,7.383,6.776,7.03
41199,30-06-2024,9:19:51,23.244,23.394,7.609,9.306,8.74,8.654,7.359,7.386,6.781,7.034
41200,30-06-2024,9:19:55,23.244,23.391,7.613,9.311,8.746,8.649,7.364,7.387,6.781,7.036
41201,30-06-2024,9:19:59,23.245,23.391,7.606,9.307,8.745,8.646,7.359,7.384,6.783,7.029
41202,30-06-2024,9:20:03,23.245,23.391,7.606,9.296,8.74,8.651,7.357,7.383,6.782,7.037
41203,30-06-2024,9:20:07,23.244,23.391,7.61,9.3,8.748,8.646,7.368,7.385,6.78,7.041
41204,30-06-2024,9:20:11,23.243,23.392,7.595,9.309,8.741,8.643,7.359,7.388,6.779,7.041
41205,30-06-2024,9:20:15,23.249,23.392,7.609,9.306,8.745,8.651,7.363,7.388,6.777,7.039
41206,30-06-2024,9:20:19,23.245,23.393,7.603,9.312,8.745,8.646,7.36,7.393,6.778,7.042
41207,30-06-2024,9:20:23,23.248,23.397,7.602,9.303,8.736,8.65,7.359,7.387,6.773,7.039
41208,30-06-2024,9:20:27,23.249,23.397,7.611,9.309,8.747,8.648,7.353,7.385,6.774,7.046
41209,30-06-2024,9:20:31,23.247,23.394,7.604,9.292,8.745,8.649,7.365,7.38,6.773,7.042
41210,30-06-2024,9:20:35,23.246,23.394,7.608,9.305,8.745,8.649,7.369,7.376,6.774,7.045
41211,30-06-2024,9:20:39,23.25,23.397,7.612,9.316,8.743,8.65,7.361,7.378,6.771,7.04
41212,30-06-2024,9:20:43,23.254,23.399,7.606,9.31,8.744,8.646,7.367,7.384,6.77,7.039
41213,30-06-2024,9:20:47,23.253,23.401,7.603,9.309,8.737,8.643,7.351,7.381,6.764,7.045
41214,30-06-2024,9:20:51,23.248,23.397,7.604,9.312,8.737,8.651,7.359,7.377,6.768,7.044
41215,30-06-2024,9:20:55,23.251,23.398,7.603,9.309,8.735,8.652,7.361,7.38,6.769,7.048
41216,30-06-2024,9:20:59,23.253,23.396,7.602,9.323,8.74,8.644,7.358,7.389,6.767,7.041
41217,30-06-2024,9:21:03,23.25,23.395,7.601,9.313,8.742,8.643,7.355,7.391,6.769,7.049
41218,30-06-2024,9:21:07,23.253,23.396,7.6,9.317,8.745,8.65,7.364,7.391,6.763,7.045
41219,30-06-2024,9:21:11,23.252,23.398,7.613,9.315,8.74,8.648,7.361,7.385,6.763,7.049
41220,30-06-2024,9:21:15,23.25,23.396,7.609,9.313,8.74,8.654,7.359,7.385,6.762,7.053
41221,30-06-2024,9:21:19,23.253,23.391,7.607,9.309,8.743,8.655,7.359,7.387,6.761,7.051
41222,30-06-2024,9:21:23,23.254,23.397,7.6,9.318,8.74,8.653,7.365,7.386,6.762,7.056
41223,30-06-2024,9:21:27,23.255,23.398,7.596,9.314,8.745,8.652,7.373,7.384,6.763,7.052
41224,30-06-2024,9:21:31,23.253,23.398,7.603,9.317,8.742,8.653,7.359,7.386,6.763,7.047
41225,30-06-2024,9:21:35,23.255,23.399,7.608,9.307,8.736,8.652,7.355,7.383,6.76,7.048
41226,30-06-2024,9:21:39,23.254,23.399,7.601,9.32,8.743,8.656,7.357,7.381,6.764,7.051
41227,30-06-2024,9:21:43,23.25,23.399,7.602,9.321,8.739,8.653,7.356,7.381,6.768,7.053
41228,30-06-2024,9:21:47,23.254,23.401,7.602,9.322,8.728,8.657,7.354,7.385,6.764,7.052
41229,30-06-2024,9:21:51,23.257,23.397,7.6,9.323,8.735,8.659,7.356,7.384,6.759,7.054
41230,30-06-2024,9:21:55,23.26,23.401,7.6,9.328,8.74,8.658,7.364,7.383,6.765,7.062
41231,30-06-2024,9:21:59,23.256,23.403,7.612,9.328,8.742,8.655,7.346,7.371,6.766,7.05
41232,30-06-2024,9:22:03,23.255,23.403,7.607,9.325,8.738,8.66,7.347,7.378,6.766,7.057
41233,30-06-2024,9:22:07,23.255,23.401,7.594,9.329,8.744,8.661,7.361,7.384,6.766,7.057
41234,30-06-2024,9:22:11,23.259,23.405,7.601,9.334,8.742,8.662,7.351,7.383,6.761,7.053
41235,30-06-2024,9:22:15,23.258,23.403,7.605,9.329,8.737,8.663,7.374,7.384,6.77,7.054
41236,30-06-2024,9:22:19,23.264,23.402,7.6,9.323,8.745,8.659,7.355,7.38,6.766,7.055
41237,30-06-2024,9:22:23,23.26,23.403,7.61,9.326,8.737,8.662,7.363,7.382,6.765,7.06
41238,30-06-2024,9:22:27,23.259,23.405,7.607,9.328,8.74,8.663,7.354,7.381,6.77,7.056
41239,30-06-2024,9:22:31,23.257,23.399,7.607,9.325,8.735,8.662,7.345,7.38,6.772,7.061
41240,30-06-2024,9:22:35,23.258,23.401,7.604,9.327,8.746,8.663,7.369,7.386,6.771,7.06
41241,30-06-2024,9:22:39,23.261,23.403,7.608,9.326,8.744,8.671,7.358,7.383,6.767,7.061
41242,30-06-2024,9:22:43,23.258,23.408,7.603,9.329,8.745,8.668,7.362,7.389,6.768,7.064
41243,30-06-2024,9:22:47,23.261,23.408,7.607,9.328,8.732,8.666,7.373,7.383,6.771,7.065
41244,30-06-2024,9:22:51,23.265,23.405,7.607,9.326,8.744,8.664,7.362,7.385,6.77,7.065
41245,30-06-2024,9:22:55,23.262,23.408,7.604,9.327,8.739,8.665,7.367,7.386,6.769,7.065
41246,30-06-2024,9:22:59,23.264,23.407,7.597,9.337,8.738,8.672,7.35,7.388,6.773,7.067
41247,30-06-2024,9:23:03,23.267,23.406,7.6,9.323,8.743,8.663,7.36,7.383,6.772,7.069
41248,30-06-2024,9:23:07,23.265,23.405,7.593,9.326,8.737,8.669,7.36,7.38,6.768,7.077
41249,30-06-2024,9:23:11,23.262,23.401,7.604,9.333,8.734,8.669,7.365,7.383,6.772,7.066
41250,30-06-2024,9:23:15,23.263,23.407,7.61,9.33,8.741,8.667,7.375,7.387,6.776,7.072
41251,30-06-2024,9:23:19,23.264,23.41,7.603,9.335,8.738,8.666,7.368,7.393,6.772,7.063
41252,30-06-2024,9:23:23,23.265,23.41,7.603,9.327,8.74,8.667,7.369,7.394,6.776,7.072
41253,30-06-2024,9:23:27,23.266,23.405,7.596,9.332,8.742,8.671,7.356,7.392,6.769,7.077
41254,30-06-2024,9:23:31,23.27,23.41,7.597,9.339,8.744,8.669,7.363,7.394,6.771,7.073
41255,30-06-2024,9:23:35,23.266,23.407,7.615,9.33,8.737,8.674,7.363,7.393,6.772,7.072
41256,30-06-2024,9:23:39,23.271,23.411,7.596,9.337,8.741,8.667,7.364,7.392,6.774,7.074
41257,30-06-2024,9:23:43,23.269,23.41,7.601,9.335,8.739,8.67,7.364,7.389,6.775,7.077
41258,30-06-2024,9:23:47,23.268,23.41,7.598,9.34,8.737,8.662,7.357,7.391,6.774,7.078
41259,30-06-2024,9:23:51,23.268,23.411,7.612,9.344,8.739,8.665,7.358,7.391,6.779,7.082
41260,30-06-2024,9:23:55,23.27,23.412,7.606,9.339,8.737,8.666,7.363,7.386,6.777,7.084
41261,30-06-2024,9:23:59,23.268,23.413,7.594,9.349,8.737,8.658,7.377,7.388,6.781,7.076
41262,30-06-2024,9:24:03,23.269,23.409,7.596,9.348,8.744,8.662,7.359,7.389,6.777,7.08
41263,30-06-2024,9:24:07,23.268,23.406,7.597,9.353,8.738,8.667,7.363,7.388,6.78,7.079
41264,30-06-2024,9:24:11,23.268,23.412,7.594,9.341,8.741,8.661,7.358,7.387,6.78,7.079
41265,30-06-2024,9:24:15,23.268,23.414,7.595,9.341,8.739,8.659,7.363,7.386,6.78,7.076
41266,30-06-2024,9:24:19,23.27,23.41,7.607,9.347,8.734,8.665,7.357,7.395,6.781,7.079
41267,30-06-2024,9:24:23,23.27,23.408,7.601,9.34,8.734,8.655,7.369,7.386,6.784,7.078
41268,30-06-2024,9:24:27,23.273,23.414,7.6,9.35,8.734,8.654,7.368,7.39,6.783,7.076
41269,30-06-2024,9:24:31,23.274,23.413,7.601,9.341,8.733,8.658,7.373,7.386,6.784,7.083
41270,30-06-2024,9:24:35,23.274,23.413,7.605,9.337,8.745,8.648,7.363,7.384,6.786,7.082
41271,30-06-2024,9:24:39,23.272,23.416,7.605,9.356,8.736,8.656,7.37,7.391,6.784,7.077
41272,30-06-2024,9:24:43,23.274,23.415,7.604,9.344,8.736,8.659,7.358,7.383,6.787,7.087
41273,30-06-2024,9:24:47,23.273,23.417,7.593,9.35,8.739,8.656,7.394,7.388,6.789,7.083
41274,30-06-2024,9:24:51,23.274,23.415,7.594,9.349,8.731,8.653,7.376,7.387,6.785,7.079
41275,30-06-2024,9:24:55,23.27,23.415,7.598,9.344,8.734,8.658,7.367,7.39,6.787,7.084
41276,30-06-2024,9:24:59,23.278,23.417,7.595,9.346,8.733,8.649,7.375,7.388,6.788,7.077
41277,30-06-2024,9:25:03,23.279,23.416,7.589,9.348,8.734,8.649,7.366,7.388,6.791,7.081
41278,30-06-2024,9:25:07,23.272,23.418,7.597,9.352,8.737,8.652,7.371,7.392,6.79,7.084
41279,30-06-2024,9:25:11,23.275,23.413,7.595,9.35,8.735,8.641,7.371,7.394,6.803,7.086
41280,30-06-2024,9:25:15,23.275,23.414,7.605,9.347,8.737,8.649,7.377,7.392,6.795,7.093
41281,30-06-2024,9:25:19,23.277,23.414,7.61,9.351,8.733,8.651,7.378,7.395,6.799,7.09
41282,30-06-2024,9:25:23,23.275,23.419,7.598,9.343,8.729,8.649,7.37,7.389,6.794,7.088
41283,30-06-2024,9:25:27,23.275,23.418,7.604,9.355,8.734,8.647,7.371,7.392,6.797,7.083
41284,30-06-2024,9:25:31,23.28,23.415,7.602,9.353,8.74,8.648,7.367,7.389,6.798,7.085
41285,30-06-2024,9:25:35,23.28,23.414,7.6,9.345,8.735,8.644,7.368,7.395,6.8,7.083
41286,30-06-2024,9:25:39,23.281,23.419,7.601,9.338,8.73,8.645,7.37,7.391,6.798,7.077
41287,30-06-2024,9:25:43,23.276,23.418,7.604,9.351,8.737,8.65,7.369,7.395,6.796,7.087
41288,30-06-2024,9:25:47,23.279,23.418,7.603,9.346,8.735,8.644,7.365,7.4,6.793,7.088
41289,30-06-2024,9:25:51,23.279,23.419,7.599,9.342,8.733,8.644,7.367,7.393,6.793,7.088
41290,30-06-2024,9:25:55,23.28,23.421,7.594,9.347,8.731,8.646,7.374,7.39,6.794,7.085
41291,30-06-2024,9:25:59,23.278,23.42,7.601,9.353,8.737,8.646,7.373,7.388,6.795,7.092
41292,30-06-2024,9:26:03,23.282,23.422,7.604,9.347,8.73,8.646,7.368,7.385,6.791,7.089
41293,30-06-2024,9:26:07,23.281,23.422,7.597,9.351,8.729,8.649,7.382,7.379,6.798,7.091
41294,30-06-2024,9:26:11,23.281,23.423,7.599,9.349,8.724,8.65,7.377,7.386,6.798,7.085
41295,30-06-2024,9:26:15,23.281,23.42,7.601,9.352,8.728,8.643,7.381,7.384,6.803,7.095
41296,30-06-2024,9:26:19,23.283,23.418,7.598,9.358,8.733,8.647,7.378,7.384,6.795,7.087
41297,30-06-2024,9:26:23,23.283,23.424,7.598,9.36,8.738,8.646,7.378,7.386,6.8,7.095
41298,30-06-2024,9:26:27,23.281,23.418,7.594,9.355,8.723,8.648,7.373,7.387,6.798,7.094
41299,30-06-2024,9:26:31,23.282,23.421,7.595,9.362,8.723,8.645,7.372,7.382,6.798,7.092
41300,30-06-2024,9:26:35,23.281,23.421,7.603,9.357,8.735,8.65,7.365,7.389,6.8,7.098
41301,30-06-2024,9:26:39,23.287,23.42,7.6,9.356,8.734,8.65,7.359,7.392,6.796,7.093
41302,30-06-2024,9:26:43,23.282,23.423,7.602,9.361,8.733,8.649,7.375,7.38,6.806,7.097
41303,30-06-2024,9:26:47,23.287,23.422,7.606,9.355,8.734,8.65,7.378,7.385,6.809,7.103
41304,30-06-2024,9:26:51,23.284,23.422,7.6,9.355,8.732,8.648,7.377,7.385,6.813,7.101
41305,30-06-2024,9:26:55,23.288,23.42,7.595,9.363,8.737,8.649,7.367,7.389,6.802,7.099
41306,30-06-2024,9:26:59,23.283,23.422,7.605,9.361,8.733,8.651,7.357,7.386,6.799,7.097
41307,30-06-2024,9:27:03,23.287,23.424,7.594,9.361,8.728,8.654,7.367,7.378,6.797,7.094
41308,30-06-2024,9:27:07,23.285,23.422,7.601,9.36,8.734,8.654,7.367,7.383,6.801,7.094
41309,30-06-2024,9:27:11,23.286,23.425,7.596,9.358,8.728,8.657,7.356,7.382,6.798,7.099
41310,30-06-2024,9:27:15,23.288,23.426,7.591,9.351,8.725,8.647,7.354,7.392,6.799,7.1
41311,30-06-2024,9:27:19,23.282,23.426,7.597,9.353,8.733,8.653,7.365,7.389,6.801,7.096
41312,30-06-2024,9:27:23,23.287,23.427,7.592,9.36,8.728,8.656,7.365,7.387,6.801,7.097
41313,30-06-2024,9:27:27,23.29,23.427,7.604,9.356,8.734,8.656,7.357,7.389,6.801,7.096
41314,30-06-2024,9:27:31,23.29,23.429,7.605,9.364,8.735,8.663,7.366,7.398,6.802,7.091
41315,30-06-2024,9:27:35,23.29,23.428,7.596,9.366,8.737,8.662,7.369,7.394,6.809,7.096
41316,30-06-2024,9:27:39,23.291,23.422,7.613,9.357,8.734,8.656,7.382,7.393,6.806,7.101
41317,30-06-2024,9:27:43,23.29,23.429,7.6,9.365,8.732,8.657,7.376,7.385,6.802,7.096
41318,30-06-2024,9:27:47,23.29,23.425,7.596,9.361,8.733,8.66,7.369,7.382,6.808,7.1
41319,30-06-2024,9:27:51,23.292,23.426,7.592,9.364,8.733,8.66,7.372,7.386,6.807,7.1
41320,30-06-2024,9:27:55,23.292,23.427,7.599,9.371,8.728,8.66,7.384,7.383,6.814,7.103
41321,30-06-2024,9:27:59,23.294,23.427,7.607,9.357,8.725,8.666,7.361,7.387,6.812,7.107
41322,30-06-2024,9:28:03,23.293,23.428,7.596,9.365,8.731,8.661,7.371,7.388,6.815,7.102
41323,30-06-2024,9:28:07,23.294,23.429,7.599,9.369,8.734,8.662,7.364,7.395,6.818,7.103
41324,30-06-2024,9:28:11,23.294,23.432,7.597,9.362,8.732,8.664,7.373,7.389,6.814,7.107
41325,30-06-2024,9:28:15,23.296,23.432,7.596,9.371,8.73,8.668,7.37,7.39,6.813,7.101
41326,30-06-2024,9:28:19,23.295,23.432,7.603,9.368,8.725,8.663,7.358,7.39,6.806,7.099
41327,30-06-2024,9:28:23,23.293,23.432,7.61,9.363,8.737,8.669,7.379,7.393,6.809,7.109
41328,30-06-2024,9:28:27,23.295,23.43,7.599,9.361,8.734,8.665,7.378,7.389,6.809,7.103
41329,30-06-2024,9:28:31,23.293,23.433,7.602,9.358,8.734,8.664,7.385,7.381,6.807,7.107
41330,30-06-2024,9:28:35,23.296,23.43,7.607,9.356,8.728,8.666,7.368,7.391,6.803,7.103
41331,30-06-2024,9:28:39,23.293,23.432,7.609,9.361,8.732,8.664,7.368,7.392,6.804,7.103
41332,30-06-2024,9:28:43,23.295,23.432,7.596,9.36,8.733,8.672,7.362,7.388,6.803,7.1
41333,30-06-2024,9:28:47,23.293,23.432,7.604,9.365,8.734,8.662,7.371,7.388,6.8,7.103
41334,30-06-2024,9:28:51,23.295,23.435,7.597,9.368,8.736,8.663,7.368,7.385,6.794,7.092
41335,30-06-2024,9:28:55,23.293,23.431,7.592,9.365,8.73,8.667,7.368,7.383,6.791,7.086
41336,30-06-2024,9:28:59,23.292,23.432,7.595,9.363,8.734,8.663,7.366,7.377,6.788,7.081
41337,30-06-2024,9:29:03,23.293,23.433,7.596,9.355,8.736,8.666,7.354,7.368,6.779,7.077
41338,30-06-2024,9:29:07,23.293,23.434,7.586,9.345,8.73,8.668,7.342,7.367,6.776,7.076
41339,30-06-2024,9:29:11,23.293,23.438,7.58,9.349,8.734,8.661,7.339,7.367,6.773,7.076
41340,30-06-2024,9:29:15,23.293,23.433,7.592,9.346,8.724,8.663,7.332,7.365,6.764,7.079
41341,30-06-2024,9:29:19,23.294,23.434,7.587,9.349,8.725,8.659,7.353,7.372,6.762,7.075
41342,30-06-2024,9:29:23,23.292,23.429,7.575,9.336,8.731,8.656,7.358,7.371,6.757,7.072
41343,30-06-2024,9:29:27,23.292,23.432,7.583,9.343,8.728,8.661,7.354,7.372,6.759,7.072
41344,30-06-2024,9:29:31,23.294,23.434,7.574,9.339,8.725,8.659,7.33,7.37,6.758,7.065
41345,30-06-2024,9:29:35,23.293,23.436,7.578,9.337,8.725,8.661,7.328,7.367,6.745,7.068
41346,30-06-2024,9:29:39,23.292,23.434,7.573,9.34,8.728,8.66,7.317,7.363,6.745,7.067
41347,30-06-2024,9:29:43,23.293,23.436,7.567,9.339,8.719,8.658,7.31,7.36,6.743,7.061
41348,30-06-2024,9:29:47,23.296,23.432,7.556,9.336,8.724,8.654,7.323,7.359,6.742,7.067
41349,30-06-2024,9:29:51,23.296,23.428,7.554,9.32,8.718,8.661,7.318,7.363,6.742,7.057
41350,30-06-2024,9:29:55,23.295,23.43,7.551,9.322,8.717,8.661,7.306,7.356,6.737,7.056
41351,30-06-2024,9:29:59,23.294,23.433,7.543,9.325,8.711,8.658,7.309,7.355,6.727,7.039
41352,30-06-2024,9:30:03,23.291,23.435,7.542,9.321,8.711,8.655,7.299,7.355,6.726,7.043
41353,30-06-2024,9:30:07,23.297,23.437,7.537,9.311,8.716,8.651,7.301,7.343,6.723,7.04
41354,30-06-2024,9:30:11,23.294,23.435,7.525,9.302,8.709,8.655,7.289,7.349,6.719,7.041
41355,30-06-2024,9:30:15,23.296,23.432,7.54,9.312,8.71,8.658,7.29,7.352,6.711,7.034
41356,30-06-2024,9:30:19,23.294,23.437,7.525,9.311,8.705,8.661,7.29,7.348,6.702,7.038
41357,30-06-2024,9:30:23,23.298,23.437,7.523,9.3,8.691,8.653,7.279,7.34,6.706,7.034
41358,30-06-2024,9:30:27,23.295,23.435,7.528,9.298,8.698,8.654,7.263,7.335,6.7,7.026
41359,30-06-2024,9:30:31,23.298,23.436,7.515,9.292,8.702,8.649,7.253,7.334,6.697,7.028
41360,30-06-2024,9:30:35,23.299,23.442,7.506,9.301,8.693,8.655,7.26,7.334,6.694,7.018
41361,30-06-2024,9:30:39,23.298,23.438,7.511,9.296,8.695,8.649,7.257,7.341,6.692,7.008
41362,30-06-2024,9:30:43,23.298,23.434,7.507,9.287,8.687,8.655,7.265,7.338,6.686,7.002
41363,30-06-2024,9:30:47,23.297,23.432,7.512,9.29,8.693,8.655,7.259,7.332,6.683,6.996
41364,30-06-2024,9:30:51,23.3,23.435,7.501,9.292,8.682,8.654,7.253,7.33,6.677,6.99
41365,30-06-2024,9:30:55,23.298,23.438,7.494,9.295,8.684,8.645,7.247,7.33,6.672,6.987
41366,30-06-2024,9:30:59,23.298,23.436,7.489,9.289,8.678,8.656,7.246,7.332,6.665,6.984
41367,30-06-2024,9:31:03,23.3,23.44,7.472,9.278,8.683,8.652,7.232,7.333,6.665,6.99
41368,30-06-2024,9:31:07,23.297,23.439,7.482,9.29,8.678,8.649,7.236,7.325,6.661,6.984
41369,30-06-2024,9:31:11,23.299,23.44,7.471,9.278,8.665,8.658,7.24,7.321,6.658,6.978
41370,30-06-2024,9:31:15,23.298,23.441,7.472,9.283,8.674,8.655,7.235,7.318,6.653,6.973
41371,30-06-2024,9:31:19,23.299,23.437,7.467,9.291,8.675,8.648,7.237,7.317,6.653,6.96
41372,30-06-2024,9:31:23,23.299,23.437,7.455,9.279,8.676,8.654,7.229,7.312,6.652,6.946
41373,30-06-2024,9:31:27,23.298,23.438,7.462,9.268,8.664,8.648,7.225,7.319,6.647,6.941
41374,30-06-2024,9:31:31,23.303,23.44,7.456,9.276,8.664,8.649,7.224,7.314,6.634,6.936
41375,30-06-2024,9:31:35,23.299,23.439,7.449,9.273,8.66,8.654,7.223,7.307,6.629,6.938
41376,30-06-2024,9:31:39,23.3,23.437,7.448,9.279,8.659,8.654,7.214,7.302,6.629,6.927
41377,30-06-2024,9:31:43,23.301,23.438,7.446,9.279,8.654,8.653,7.21,7.293,6.627,6.931
41378,30-06-2024,9:31:47,23.299,23.436,7.432,9.264,8.653,8.656,7.204,7.294,6.616,6.923
41379,30-06-2024,9:31:51,23.301,23.438,7.435,9.268,8.655,8.652,7.201,7.301,6.614,6.915
41380,30-06-2024,9:31:55,23.3,23.44,7.421,9.262,8.652,8.651,7.196,7.295,6.609,6.914
41381,30-06-2024,9:31:59,23.298,23.442,7.42,9.262,8.649,8.648,7.191,7.293,6.602,6.91
41382,30-06-2024,9:32:03,23.302,23.444,7.42,9.26,8.654,8.645,7.187,7.291,6.589,6.914
41383,30-06-2024,9:32:07,23.299,23.44,7.411,9.255,8.653,8.65,7.188,7.289,6.593,6.914
41384,30-06-2024,9:32:11,23.302,23.44,7.409,9.257,8.642,8.652,7.184,7.29,6.577,6.91
41385,30-06-2024,9:32:15,23.302,23.442,7.412,9.259,8.638,8.644,7.179,7.294,6.579,6.901
41386,30-06-2024,9:32:19,23.303,23.44,7.403,9.247,8.638,8.648,7.17,7.29,6.581,6.895
41387,30-06-2024,9:32:23,23.304,23.439,7.389,9.246,8.636,8.649,7.185,7.285,6.57,6.883
41388,30-06-2024,9:32:27,23.306,23.437,7.394,9.246,8.63,8.652,7.171,7.277,6.565,6.876
41389,30-06-2024,9:32:31,23.304,23.439,7.377,9.254,8.63,8.645,7.164,7.279,6.566,6.869
41390,30-06-2024,9:32:35,23.301,23.443,7.378,9.245,8.631,8.648,7.16,7.278,6.567,6.87
41391,30-06-2024,9:32:39,23.304,23.443,7.381,9.242,8.627,8.643,7.162,7.273,6.559,6.86
41392,30-06-2024,9:32:43,23.304,23.444,7.366,9.243,8.62,8.64,7.156,7.281,6.551,6.858
41393,30-06-2024,9:32:47,23.303,23.44,7.37,9.24,8.624,8.646,7.143,7.272,6.551,6.851
41394,30-06-2024,9:32:51,23.306,23.439,7.362,9.236,8.623,8.65,7.133,7.267,6.544,6.848
